Zip,Name,Location,State + Zip,Map Url,Url,Email
15201,DuBois Soccer Association,PO Box 43 DuBois, PA 15801,https://www.pawest-soccer.org/clubs/dubois-soccer-association/?Near=15201&Radius=250,https://www.duboissoccer.com/,info@duboissoccer.com
15201,Meadville Soccer,20423 Alden St. Meadville, PA 16335,https://www.pawest-soccer.org/clubs/meadville-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/meadville-soccer/?Near=15201&Radius=250,john.shaw@hainesmarine.com
15201,Bedford County Futbol CLub,181 Markwood Dr. Bedford, PA 15522,https://www.pawest-soccer.org/clubs/bedford-county-futbol-club/?Near=15201&Radius=250,http://bedfordcountyfutbolclub.blogspot.com/p/home.html,barrettleeschrock@gmail.com
15201,Altoona Soccer Club,416 Parrish St. Altoona, PA 16602,https://www.pawest-soccer.org/clubs/altoona-soccer-club/?Near=15201&Radius=250,https://www.altoonasoccerclub.org/,altoonasoccerclub@gmail.com
15201,Hollidaysburg Hurricanes Soccer Club,PO Box 76 Hollidaysburg, PA 16648,https://www.pawest-soccer.org/clubs/hollidaysburg-hurricanes-soccer-club/?Near=15201&Radius=250,https://www.hsasoccer.org/,hollidaysburgsoccer@gmail.com
15201,Penncrest Area Soccer,14991 Mercer Rd. Townville, PA 16360,https://www.pawest-soccer.org/clubs/penncrest-area-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/penncrest-area-soccer/?Near=15201&Radius=250,tederiksen@yahoo.com
15201,Moshannon Valley Youth Soccer,127 Dorthea St. Houtzdale, PA 16651,https://www.pawest-soccer.org/clubs/moshannon-valley-youth-soccer/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/moshannon-valley-youth-soccer/?Near=15201&Radius=250,ajadams127@gmail.com
15201,Clearfield Soccer Association,PO Box 886 Clearfield, PA 16830,https://www.pawest-soccer.org/clubs/clearfield-soccer-association/?Near=15201&Radius=250,https://www.clearfieldsoccer.com/,ronh@clearfieldsoccer.com
15201,United FC,703 E. Presqueisle St. Philipsburg, PA 16866,https://www.pawest-soccer.org/clubs/united-fc/?Near=15201&Radius=250,https://www.unitedfcsoccer.com/,chaoticsilence13@gmail.com
15201,WB United,PO Box 222 Morrisdale, PA 16858,https://www.pawest-soccer.org/clubs/wb-united/?Near=15201&Radius=250,https://tshq.bluesombrero.com/westbranchyouthsoccer,a_fenush@yahoo.com
15201,Huntingdon Hawks Soccer Club,9014 Covered Bridge Lane Huntingdon, PA 16652,https://www.pawest-soccer.org/clubs/huntingdon-hawks-soccer-club/?Near=15201&Radius=250,http://www.huntingdonsoccer.net/index.php/,cjd29@psu.edu
15201,Erie Admirals Soccer Club,5132 Annandale Dr. Erie, PA 16506,https://www.pawest-soccer.org/clubs/erie-admirals-soccer-club/?Near=15201&Radius=250,https://www.erieadmiralssoccerclub.com/,asimcards@yahoo.com
15201,McConnellsburg Youth Soccer,16264 Great Cove Rd. McConnellsburg, PA 17233,https://www.pawest-soccer.org/clubs/mcconnellsburg-youth-soccer/?Near=15201&Radius=250,https://ayso.bluesombrero.com/Default.aspx?tabid=738270,cglenn@tschc.com
15201,McConnellsburg Youth Soccer League (MYSL),212 South 7th St. McConnellsburg, PA 17233,https://www.pawest-soccer.org/clubs/mcconnellsburg-youth-soccer-league-mysl/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/mcconnellsburg-youth-soccer-league-mysl/?Near=15201&Radius=250,mccubbage@yahoo.com
15201,Kinzua Soccer Club,484 Cottage Place Russell, PA 15690,https://www.pawest-soccer.org/clubs/kinzua-soccer-club/?Near=15201&Radius=250,https://www.pawest-soccer.org/clubs/kinzua-soccer-club/?Near=15201&Radius=250,solwatts73@yahoo.com
15201,Millcreek Soccer Academy,4504 W Ridge Rd Erie, PA 16506,https://www.pawest-soccer.org/clubs/millcreek-soccer-academy/?Near=15201&Radius=250,http://msasoccer.com/,info@msasoccer.com
15201,International Soccer Academy,3027 Post Ave. Erie, PA 16508,https://www.pawest-soccer.org/clubs/international-soccer-academy/?Near=15201&Radius=250,http://www.isaerie.com/,daveplonski14@gmail.com
15201,Centre Soccer Association,PO Box 32 State College, PA 16804,https://www.pawest-soccer.org/clubs/centre-soccer-association/?Near=15201&Radius=250,https://www.centresoccer.com/,programs@centresoccer.com
15201,Bellefonte Soccer Association,PO Box 414 Bellefonte, PA 16823,https://www.pawest-soccer.org/clubs/bellefonte-soccer-association/?Near=15201&Radius=250,https://www.bellefontesoccer.com/,justin.p.price@gmail.com
15201,Bald Eagle Youth Soccer,PO Box 704 Milesburg, PA 16853,https://www.pawest-soccer.org/clubs/bald-eagle-youth-soccer/?Near=15201&Radius=250,https://www.baldeaglesoccer.org/,baldeagleyouthsoccer@gmail.com
15201,Penns Valley Youth Soccer,190 Blarney Lane Centre Hall, PA 16828,https://www.pawest-soccer.org/clubs/penns-valley-youth-soccer/?Near=15201&Radius=250,https://www.pennsvalleyyouthsoccer.org/,pennsvalleyyouthsoccer@gmail.com
15201,Bradford United Soccer Club,PO Box 976 Bradford, PA 16701,https://www.pawest-soccer.org/clubs/bradford-united-soccer-club/?Near=15201&Radius=250,https://leagues.bluesombrero.com/Default.aspx?tabid=893151,info@bradfordunited.org
15201,West Branch,317 W. Main St. Lock Haven, PA 17745,https://www.pawest-soccer.org/clubs/west-branch/?Near=15201&Radius=250,https://sites.google.com/site/westbranchsoccer/home,brinkers8@yahoo.com
18101,West Branch,317 W. Main St. Lock Haven, PA 17745,https://www.pawest-soccer.org/clubs/west-branch/?Near=18101&Radius=250,https://sites.google.com/site/westbranchsoccer/home,brinkers8@yahoo.com
18101,Penns Valley Youth Soccer,190 Blarney Lane Centre Hall, PA 16828,https://www.pawest-soccer.org/clubs/penns-valley-youth-soccer/?Near=18101&Radius=250,https://www.pennsvalleyyouthsoccer.org/,pennsvalleyyouthsoccer@gmail.com
18101,Bellefonte Soccer Association,PO Box 414 Bellefonte, PA 16823,https://www.pawest-soccer.org/clubs/bellefonte-soccer-association/?Near=18101&Radius=250,https://www.bellefontesoccer.com/,justin.p.price@gmail.com
18101,Bald Eagle Youth Soccer,PO Box 704 Milesburg, PA 16853,https://www.pawest-soccer.org/clubs/bald-eagle-youth-soccer/?Near=18101&Radius=250,https://www.baldeaglesoccer.org/,baldeagleyouthsoccer@gmail.com
18101,Centre Soccer Association,PO Box 32 State College, PA 16804,https://www.pawest-soccer.org/clubs/centre-soccer-association/?Near=18101&Radius=250,https://www.centresoccer.com/,programs@centresoccer.com
18101,Huntingdon Hawks Soccer Club,9014 Covered Bridge Lane Huntingdon, PA 16652,https://www.pawest-soccer.org/clubs/huntingdon-hawks-soccer-club/?Near=18101&Radius=250,http://www.huntingdonsoccer.net/index.php/,cjd29@psu.edu
18101,McConnellsburg Youth Soccer League (MYSL),212 South 7th St. McConnellsburg, PA 17233,https://www.pawest-soccer.org/clubs/mcconnellsburg-youth-soccer-league-mysl/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/mcconnellsburg-youth-soccer-league-mysl/?Near=18101&Radius=250,mccubbage@yahoo.com
18101,McConnellsburg Youth Soccer,16264 Great Cove Rd. McConnellsburg, PA 17233,https://www.pawest-soccer.org/clubs/mcconnellsburg-youth-soccer/?Near=18101&Radius=250,https://ayso.bluesombrero.com/Default.aspx?tabid=738270,cglenn@tschc.com
18101,WB United,PO Box 222 Morrisdale, PA 16858,https://www.pawest-soccer.org/clubs/wb-united/?Near=18101&Radius=250,https://tshq.bluesombrero.com/westbranchyouthsoccer,a_fenush@yahoo.com
18101,United FC,703 E. Presqueisle St. Philipsburg, PA 16866,https://www.pawest-soccer.org/clubs/united-fc/?Near=18101&Radius=250,https://www.unitedfcsoccer.com/,chaoticsilence13@gmail.com
18101,Moshannon Valley Youth Soccer,127 Dorthea St. Houtzdale, PA 16651,https://www.pawest-soccer.org/clubs/moshannon-valley-youth-soccer/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/moshannon-valley-youth-soccer/?Near=18101&Radius=250,ajadams127@gmail.com
18101,Altoona Soccer Club,416 Parrish St. Altoona, PA 16602,https://www.pawest-soccer.org/clubs/altoona-soccer-club/?Near=18101&Radius=250,https://www.altoonasoccerclub.org/,altoonasoccerclub@gmail.com
18101,Hollidaysburg Hurricanes Soccer Club,PO Box 76 Hollidaysburg, PA 16648,https://www.pawest-soccer.org/clubs/hollidaysburg-hurricanes-soccer-club/?Near=18101&Radius=250,https://www.hsasoccer.org/,hollidaysburgsoccer@gmail.com
18101,Clearfield Soccer Association,PO Box 886 Clearfield, PA 16830,https://www.pawest-soccer.org/clubs/clearfield-soccer-association/?Near=18101&Radius=250,https://www.clearfieldsoccer.com/,ronh@clearfieldsoccer.com
18101,Bedford County Futbol CLub,181 Markwood Dr. Bedford, PA 15522,https://www.pawest-soccer.org/clubs/bedford-county-futbol-club/?Near=18101&Radius=250,http://bedfordcountyfutbolclub.blogspot.com/p/home.html,barrettleeschrock@gmail.com
18101,Montour Youth Soccer Association,PO Box 15721 Pittsburgh, PA 15244,https://www.pawest-soccer.org/clubs/montour-youth-soccer-association/?Near=18101&Radius=250,https://www.montoursoccer.com/aboutus-2/,chuck@montoursoccer.com
18101,DuBois Soccer Association,PO Box 43 DuBois, PA 15801,https://www.pawest-soccer.org/clubs/dubois-soccer-association/?Near=18101&Radius=250,https://www.duboissoccer.com/,info@duboissoccer.com
18101,Laurel Highland Fütbol Club,130 Rolling Hills Rd Johnstown, PA 15905,https://www.pawest-soccer.org/clubs/laurel-highland-futbol-club/?Near=18101&Radius=250,https://lhfc2014.wixsite.com/lhfc,emarze@hotmail.com
18101,Highlander Soccer Academy,730 Coon Ridge Rd. Johnstown, PA 15905,https://www.pawest-soccer.org/clubs/highlander-soccer-academy/?Near=18101&Radius=250,https://www.thehighlandsatnorthfork.com/soccer/highlander-soccer-academy/,bdurham3234@gmail.com
18101,Bradford United Soccer Club,PO Box 976 Bradford, PA 16701,https://www.pawest-soccer.org/clubs/bradford-united-soccer-club/?Near=18101&Radius=250,https://leagues.bluesombrero.com/Default.aspx?tabid=893151,info@bradfordunited.org
18101,Brookville Area Soccer Association,PO Box 233 Brookville, PA 15825,https://www.pawest-soccer.org/clubs/brookville-area-soccer-association/?Near=18101&Radius=250,https://clubs.bluesombrero.com/brookvilleasa,shawnwil01@yahoo.com
18101,Indiana Area Soccer Boosters,53 Byrons Place Indiana, PA 15701,https://www.pawest-soccer.org/clubs/indiana-area-soccer-boosters/?Near=18101&Radius=250,https://www.indianasoccer.org/,danlee@iup.edu
18101,Somerset Area Soccer,172 Bethany Rd. Somerset, PA 15501,https://www.pawest-soccer.org/clubs/somerset-area-soccer/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/somerset-area-soccer/?Near=18101&Radius=250,sasoccerclub@gmail.com
18101,Derry Soccer,576 Tannery Hollow Rd. Blairsville, PA 15717,https://www.pawest-soccer.org/clubs/derry-soccer/?Near=18101&Radius=250,http://www.dayaa.np.sportspilot.com/Home.aspx,derrysoccer@hotmail.com
18101,Clarion River Valley Strikers,100 Clarion County Park Shippenville, PA 16254,https://www.pawest-soccer.org/clubs/clarion-river-valley-strikers/?Near=18101&Radius=250,https://www.clarionstrikers.org/,soccer@clarionstrikers.org
18101,Loyalhanna United Soccer Club,4005 Forest Glen Drive Greensburg, PA 15601,https://www.pawest-soccer.org/clubs/loyalhanna-united-soccer-club/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/loyalhanna-united-soccer-club/?Near=18101&Radius=250,vinpimpine@aol.com
18101,Kinzua Soccer Club,484 Cottage Place Russell, PA 15690,https://www.pawest-soccer.org/clubs/kinzua-soccer-club/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/kinzua-soccer-club/?Near=18101&Radius=250,solwatts73@yahoo.com
18101,Richard G Snyder YMCA,1150 N. Water Street Kittanning, PA 16201,https://www.pawest-soccer.org/clubs/richard-g-snyder-ymca/?Near=18101&Radius=250,https://rgsymca.org/,bjones@rgsymca.org
18101,Mt. Pleasant Soccer Club,PO Box 108 Norvelt, PA 15674,https://www.pawest-soccer.org/clubs/mt-pleasant-soccer-club/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/mt-pleasant-soccer-club/?Near=18101&Radius=250,mprecsoccer@gmail.com
18101,Penn Trafford Soccer Club,100 Kuch Lane Claridge, PA 15633,https://www.pawest-soccer.org/clubs/penn-trafford-soccer-club/?Near=18101&Radius=250,https://www.ptsoccerclub.com/,info@ptsoccerclub.com
18101,Hempfield Area Soccer,533 Brunswick Dr. Greensburg, PA 15601,https://www.pawest-soccer.org/clubs/hempfield-area-soccer/?Near=18101&Radius=250,https://www.hascpa.org/,hempfieldsoccerclub@gmail.com
18101,Kiski Area Soccer,128 California Ave. Vandergrift, PA 15690,https://www.pawest-soccer.org/clubs/kiski-area-soccer/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/kiski-area-soccer/?Near=18101&Radius=250,spaes@morganhillmktg.com
18101,Jeannette Area Soccer,708 Lewis Ave. Jeannette, PA 15644,https://www.pawest-soccer.org/clubs/jeannette-area-soccer/?Near=18101&Radius=250,https://www.jeannettesoccerclub.com/jeannettesoccerclub,Jeannettesoccerclub@gmail.com
18101,MFC Soccer Club,5034 National Pike Markleysburg, PA 15401,https://www.pawest-soccer.org/clubs/mfc-soccer-club/?Near=18101&Radius=250,https://tshq.bluesombrero.com/mfcsoccerclubpa,mtfellowshipcenter@outlook.com
18101,Scottdale Soccer Club,P.O. Box 333 Scottdale, PA 15683,https://www.pawest-soccer.org/clubs/scottdale-soccer-club/?Near=18101&Radius=250,http://www.scottdalesoccerclub.com/,boonej4512@gmail.com
18101,Murrysville Area Soccer Association,PO Box 494 Murrysville, PA 15668,https://www.pawest-soccer.org/clubs/murrysville-area-soccer-association/?Near=18101&Radius=250,https://www.murrysvillesoccer.com/,murrysvillesoccer@gmail.com
18101,Connellsville Soccer,P.O. Box 672 Connellsville, PA 15425,https://www.pawest-soccer.org/clubs/connellsville-soccer/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/connellsville-soccer/?Near=18101&Radius=250,president@connellsvillesoccer.com
18101,Freeport Area Soccer Association,PO Box 13 Sarver, PA 16055,https://www.pawest-soccer.org/clubs/freeport-area-soccer-association/?Near=18101&Radius=250,https://www.freeportsoccer.com/,hafer@consolidated.net
18101,Tri-City Soccer Association,730 Wildlife Lodge Rod. Lower Burrell, PA 15068,https://www.pawest-soccer.org/clubs/tri-city-soccer-association/?Near=18101&Radius=250,https://sports.bluesombrero.com/Default.aspx?tabid=768778,tcsawebmaster@gmail.com
18101,Highlands Area Soccer Club,PO Box 78 Natrona Heights, PA 15065,https://www.pawest-soccer.org/clubs/highlands-area-soccer-club/?Near=18101&Radius=250,https://www.highlandssoccer.net/,highlandsareasoccer@gmail.com
18101,Norwin Soccer Club,PO Box 143 Irwin, PA 15642,https://www.pawest-soccer.org/clubs/norwin-soccer-club/?Near=18101&Radius=250,https://www.norwinsoccer.org/,secretary@norwinsoccer.org
18101,Plum Area Youth Soccer,PO Box 14037 Plum, PA 15239,https://www.pawest-soccer.org/clubs/plum-area-youth-soccer/?Near=18101&Radius=250,https://www.plumsoccer.org/,web@plumsoccer.org
18101,Yough Youth Soccer Association,100 Fire Hall Ave. West Newton, PA 15089,https://www.pawest-soccer.org/clubs/yough-youth-soccer-association/?Near=18101&Radius=250,https://www.leaguelineup.com/welcome.asp?url=youghyouthsoccer,youghsoccerpresident@gmail.com
18101,Monroeville Soccer,1161 Colgate Dr. Monroeville, PA 15146,https://www.pawest-soccer.org/clubs/monroeville-soccer/?Near=18101&Radius=250,https://www.monroevillesoccer.org/,registrar@monroevillesoccer.org
18101,Allegheny Force FC,11687 Saddlebred Court North Huntingdon, PA 15642,https://www.pawest-soccer.org/clubs/allegheny-force-fc/?Near=18101&Radius=250,https://affcsoccer.com/,spskff@yahoo.com
18101,Penns Forest Football Club,421 Cavitt Ave. Trafford, PA 15085,https://www.pawest-soccer.org/clubs/penns-forest-football-club/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/penns-forest-football-club/?Near=18101&Radius=250,abmanufan@aol.com
18101,Elizabeth Forward Soccer Association,PO Box 118 Greenock, PA 15047,https://www.pawest-soccer.org/clubs/elizabeth-forward-soccer-association/?Near=18101&Radius=250,http://efsoccer.weebly.com/,efsasoccer@gmail.com
18101,East Allegheny Soccer,PO Box 83 East Mckeesport, PA 15035,https://www.pawest-soccer.org/clubs/east-allegheny-soccer/?Near=18101&Radius=250,https://www.easoccer.org/easoccer,eastalleghenysoccer@yahoo.com
18101,White Oak Athletic Association,1798 Lower Heckman Road White Oak, PA 15131,https://www.pawest-soccer.org/clubs/white-oak-athletic-association/?Near=18101&Radius=250,https://whiteoakaa.org/,spikey1574@gmail.com
18101,Twin Boro Soccer Club,PO Box 309 Oakmont, PA 15139,https://www.pawest-soccer.org/clubs/twin-boro-soccer-club/?Near=18101&Radius=250,https://www.twinborosoccer.org/,jeremy@twinborosoccer.org
18101,Harmar Soccer Club,PO Box 213 Harwick, PA 15049,https://www.pawest-soccer.org/clubs/harmar-soccer-club/?Near=18101&Radius=250,https://clubs.bluesombrero.com/harmarsoccerpa,harmarsoccerclub@gmail.com
18101,Fayette County Youth Soccer Club,PO Box 1298 Uniontown, PA 15401,https://www.pawest-soccer.org/clubs/fayette-county-youth-soccer-club/?Near=18101&Radius=250,https://www.fcysc.com/,FCYSC.Prez@gmail.com
18101,Deer Lakes Soccer,P.O. Box 231 Bairdford, PA 15006,https://www.pawest-soccer.org/clubs/deer-lakes-soccer/?Near=18101&Radius=250,http://deerlakessoccer.teampages.com/organizations/18468,dlysoccer.info@gmail.com
18101,Penn Hills Soccer Association,PO Box 27095 Pittsburgh, PA 15235,https://www.pawest-soccer.org/clubs/penn-hills-soccer-association/?Near=18101&Radius=250,https://www.pennhillssoccerassociation.org/,pennhillssoccer@gmail.com
18101,Woodland Hills Youth Soccer Association,PO Box 64 Woodland Hills, PA 15145,https://www.pawest-soccer.org/clubs/woodland-hills-youth-soccer-association/?Near=18101&Radius=250,https://www.woodlandhillssoccer.org/,register@woodlandhillssoccer.org
18101,Fox Chapel Area Youth Soccer,281 Hilltop Dr. Fox Chapel, PA 15024,https://www.pawest-soccer.org/clubs/fox-chapel-area-youth-soccer/?Near=18101&Radius=250,http://www.foxsoccer.org/,carrielwork@gmail.com
18101,Butler County Soccer Association,318 Palmer Road Butler, PA 16001,https://www.pawest-soccer.org/clubs/butler-county-soccer-association/?Near=18101&Radius=250,http://www.bcsa.net/site/,president@bcsa.net
18101,South Allegheny Youth Soccer,2743 Washington Blvd. McKeesport, PA 15133,https://www.pawest-soccer.org/clubs/south-allegheny-youth-soccer/?Near=18101&Radius=250,https://www.southalleghenysc.com/,SouthAlleghenyYouthSoccerClub@Gmail.com
18101,Belle Vernon Area Youth Soccer,601 1/2 Broad Ave. Belle Vernon, PA 15012,https://www.pawest-soccer.org/clubs/belle-vernon-area-youth-soccer/?Near=18101&Radius=250,https://tshq.bluesombrero.com/Default.aspx?tabid=1732369,nathanzarichnak@hotmail.com
18101,Steel Valley Soccer Club,PO Box 214 Homestead, PA 15120,https://www.pawest-soccer.org/clubs/steel-valley-soccer-club/?Near=18101&Radius=250,https://www.steelvalleysoccer.club/,president@steelvalleysoccer.club
18101,Pittsburgh Dynamo,PO Box 8217 Pittsburgh, PA 15217,https://www.pawest-soccer.org/clubs/pittsburgh-dynamo/?Near=18101&Radius=250,http://www.pghdynamo.org/,info@pittsburghdynamo.org
18101,Pine-Richland Soccer Club,515 Kyle Court Gibsonia, PA 15044,https://www.pawest-soccer.org/clubs/pine-richland-soccer-club/?Near=18101&Radius=250,https://pinerichlandsoccer.sportsaffinity.com/mbrsite/mbrsite.aspx?siteguid=12311991-EE7A-489D-8FF5-6565193862D7,sandra.devincent.wolf@gmail.com
18101,Oil Region Soccer Association,1394 Congress Hill Ex. Franklin, PA 16323,https://www.pawest-soccer.org/clubs/oil-region-soccer-association/?Near=18101&Radius=250,http://www.orsasoccer.org/?fbclid=IwAR19GYQyTNbgR1uSbvWL9R4LBm9YQGUrdbZ7pKsPidTl7Djb1M0YEFoL4M4,orsaregister@gmail.com
18101,West Mifflin Soccer Club,317 Skyview Dr. West Mifflin, PA 15122,https://www.pawest-soccer.org/clubs/west-mifflin-soccer-club/?Near=18101&Radius=250,https://www.leaguelineup.com/welcome.asp?url=wmsc,taj240@hotmail.com
18101,Knoch Area Soccer Association,PO Box 51 Saxonburg, PA 16056,https://www.pawest-soccer.org/clubs/knoch-area-soccer-association/?Near=18101&Radius=250,https://www.knochsoccer.org/,president@knochsoccer.org
18101,Hampton Soccer Club,PO Box 261 Allison Park, PA 15101,https://www.pawest-soccer.org/clubs/hampton-soccer-club/?Near=18101&Radius=250,http://www.hamptonsoccerclub.org/,jeff.bauman@pacourts.us
18101,Shaler Soccer Club,PO Box 342 Pittsburgh, PA 15116,https://www.pawest-soccer.org/clubs/shaler-soccer-club/?Near=18101&Radius=250,https://www.shalersoccerclub.com/,shalersoccerclub@gmail.com
18101,Washington County Youth soccer Association,725 Lincoln Ave. Charleroi, PA 15022,https://www.pawest-soccer.org/clubs/washington-county-youth-soccer-association/?Near=18101&Radius=250,http://www.washcosoccer.com/contact-us.html,washcosoccer@yahoo.com
18101,Arsenal FC,PO Box 398 Gibsonia, PA 15044,https://www.pawest-soccer.org/clubs/arsenal-fc/?Near=18101&Radius=250,http://www.arsenalfc-pgh.com/,jvelotta@arsenalfc-pgh.com
18101,Jaguars United Soccer Association,PO Box 18301 Pleasant Hills, PA 15236,https://www.pawest-soccer.org/clubs/jaguars-united-soccer-association/?Near=18101&Radius=250,https://www.jaguarsunited.com/,info@jaguarsunited.com
18101,Baldwin Whitehall Soccer Association,PO Box 97832 Pittsburgh, PA 15227,https://www.pawest-soccer.org/clubs/baldwin-whitehall-soccer-association/?Near=18101&Radius=250,https://www.bwsasoccer.com/,info.bwsasoccer@gmail.com
18101,Ringgold Youth Soccer Association,PO Box 22 New Eagle, PA 15067,https://www.pawest-soccer.org/clubs/ringgold-youth-soccer-association/?Near=18101&Radius=250,https://www.ringgoldaysa.org/,support@ringgoldaysa.org
18101,Washington Heights Athletic Association,221 Penn Avenue Mt. Oliver, 0 15210,https://www.pawest-soccer.org/clubs/washington-heights-athletic-association/?Near=18101&Radius=250,https://www.leaguelineup.com/welcome.asp?url=whaasoccer,whaasoccer@hotmail.com
18101,Mars Area Soccer Club,PO Box 610 Mars, PA 16046,https://www.pawest-soccer.org/clubs/mars-area-soccer-club/?Near=18101&Radius=250,http://www.marssoccer.org/,board@marssoccer.org
18101,South Park Soccer Association,2700 Triphammer Rd. South Park, PA 15129,https://www.pawest-soccer.org/clubs/south-park-soccer-association/?Near=18101&Radius=250,https://www.southparksoccer.com/,southparksoccer@gmail.com
18101,Prospect Soccer,132 McCall Rd. Butler, PA 16001,https://www.pawest-soccer.org/clubs/prospect-soccer/?Near=18101&Radius=250,https://www.prospectboysandgirlsclub.org/Default.aspx?tabid=369185,mbbiggins@gmail.com
18101,Keystone Oaks United Soccer Club,837 Kerry Hill Dr. Pittsburgh, PA 15234,https://www.pawest-soccer.org/clubs/keystone-oaks-united-soccer-club/?Near=18101&Radius=250,https://www.kounitedsoccer.com/,kounitedsoccer@gmail.com
18101,Old Allegheny Soccer,1200 Goe Ave. Pittsburgh, PA 15212,https://www.pawest-soccer.org/clubs/old-allegheny-soccer/?Near=18101&Radius=250,https://www.oldalleghenysoccer.org/,oasoccer1@gmail.com
18101,North Hills Soccer Club,PO Box 15446 Pittsburgh, PA 15237,https://www.pawest-soccer.org/clubs/north-hills-soccer-club/?Near=18101&Radius=250,https://www.northhillssoccer.com/,register.nhsc@gmail.com
18101,Brookline Youth Soccer Association,525 Clemesha Ave. Pittsburgh, PA 15226,https://www.pawest-soccer.org/clubs/brookline-youth-soccer-association/?Near=18101&Radius=250,http://www.brooklinesoccer.net/,gabkat3122@yahoo.com
18101,North Allegheny Soccer Club,PO Box 432 Ingomar, PA 15127,https://www.pawest-soccer.org/clubs/north-allegheny-soccer-club/?Near=18101&Radius=250,https://nasoccerclub.org/,kdriscoll@nasoccerclub.org
18101,Century V Soccer,2319 Casswell Dr. Bethel Park, PA 15102,https://www.pawest-soccer.org/clubs/century-v-soccer/?Near=18101&Radius=250,http://www.centurysoccer.org/,mblatzy@verizon.net
18101,Bethel Park Soccer Association,PO Box 94 Bethel Park, PA 15102,https://www.pawest-soccer.org/clubs/bethel-park-soccer-association/?Near=18101&Radius=250,https://www.bpsoccer.org/,bethelparksoccer@gmail.com
18101,Mt. Lebanon Soccer Association,935 Valleyview Rd. Pittsburgh, PA 15243,https://www.pawest-soccer.org/clubs/mt-lebanon-soccer-association/?Near=18101&Radius=250,http://www.mlsa.org/,info@mlsa.org
18101,Slippery Rock Youth Soccer Association,PO Box 103 Slippery Rock, PA 16057,https://www.pawest-soccer.org/clubs/slippery-rock-youth-soccer-association/?Near=18101&Radius=250,https://sports.bluesombrero.com/Default.aspx?tabid=276761,dkmiller3@gmail.com
18101,Pittsburgh Football Club,111 Green Oak Lane Pittsburgh, PA 15220,https://www.pawest-soccer.org/clubs/pittsburgh-football-club/?Near=18101&Radius=250,http://www.pittsburghfootballclub.org/,pghfc@yahoo.com
18101,Steel Town Magic Soccer Club,126 Kent Drive Pittsburgh, PA 15241,https://www.pawest-soccer.org/clubs/steel-town-magic-soccer-club/?Near=18101&Radius=250,https://www.steeltownmagic.org/,stmsoccer@aol.com
18101,Avonworth Soccer,130 Irwin Ave. Pittsburgh, PA 15202,https://www.pawest-soccer.org/clubs/avonworth-soccer/?Near=18101&Radius=250,https://avonworthsoccer.org/,cfhayes@gmail.com
18101,Ambassadors Football,2355 Rochester Road Sewickley, PA 15143,https://www.pawest-soccer.org/clubs/ambassadors-football/?Near=18101&Radius=250,https://pgh.ambassadorsfootball.org/,pgh@ambassadorsfootball.org
18101,Penncrest Area Soccer,14991 Mercer Rd. Townville, PA 16360,https://www.pawest-soccer.org/clubs/penncrest-area-soccer/?Near=18101&Radius=250,https://www.pawest-soccer.org/clubs/penncrest-area-soccer/?Near=18101&Radius=250,tederiksen@yahoo.com
18101,Peters Township Soccer Association,138 Meredith Dr. Venetia, PA 15367,https://www.pawest-soccer.org/clubs/peters-township-soccer-association/?Near=18101&Radius=250,https://www.ptsoccer.org/,info@ptsoccer.org
18101,Carlynton Soccer Association,PO Box 836 Carnegie , PA 15106,https://www.pawest-soccer.org/clubs/carlynton-soccer-association/?Near=18101&Radius=250,https://www.leaguelineup.com/welcome.asp?url=carlyntonsoccer,info@carlyntonsoccer.com
18101,Upper St. Clair Athletic Association,PO Box 12551 Upper St. Clair, PA 15241,https://www.pawest-soccer.org/clubs/upper-st-clair-athletic-association/?Near=18101&Radius=250,https://www.uscaasports.org/default.aspx?portalid=9408,travelsoccer@uscaasports.org
18101,Seneca Valley Soccer Association,PO Box 1459 Cranberry Twp., PA 16066,https://www.pawest-soccer.org/clubs/seneca-valley-soccer-association/?Near=18101&Radius=250,https://clubs.bluesombrero.com/svsasoccer,info@svsasoccer.org
18101,Grove City Youth Soccer Association,PO Box 163 Grove City, PA 16127,https://www.pawest-soccer.org/clubs/grove-city-youth-soccer-association/?Near=18101&Radius=250,https://www.grovecitysoccer.com/,president@grovecitysoccer.com
18101,Beadling Soccer Club,PO Box 435 Bridgeville, PA 15017,https://www.pawest-soccer.org/clubs/beadling-soccer-club/?Near=18101&Radius=250,https://www.beadling.com/,robert.fabean@comcast.net
18101,Northern Steel Soccer,203 Broadview Court Cranberry Twp., PA 16066,https://www.pawest-soccer.org/clubs/northern-steel-soccer/?Near=18101&Radius=250,http://www.northernsteelsoccer.com/,cjmarsico@yahoo.com
