,,,1,,,TEAM XTREME,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34908&orgteamid=144019&Year=2023,,Team Xtreme,Miami, FL,34908,144019,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34908,,Miami, FL,9,Champion (7) | Runner - up (2) | Third place (0),
,,,99,,,Hawaii Elite 2G,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33791&orgteamid=158219&Year=2023,,Hawaii Elite 2G Baseball Club,Honolulu, HI,33791,158219,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33791,,Honolulu, HI,22,Champion (11) | Runner - up (5) | Third place (6),
,,,100,,,Tri-State Arsenal 2026 Marucci,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=651&orgteamid=146761&Year=2023,,Tri-State Arsenal,Hainsport, NJ,651,146761,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=651,,Voorhees, NJ,133,Champion (41) | Runner - up (37) | Third place (55),
,,,HM,,,All Out '26 Pack ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28035&orgteamid=141472&Year=2023,,All Out Baseball,Deptford, NJ,28035,141472,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28035,,Deptford, NJ,26,Champion (9) | Runner - up (5) | Third place (12),
,,,HM,,,Artillery Baseball 2026 Scout,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21731&orgteamid=155887&Year=2023,,Artillery Baseball,Gibbstown, NJ,21731,155887,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21731,,Gibbstown, NJ,17,Champion (9) | Runner - up (4) | Third place (4),
,,,HM,,,Atl Lightning 15u Todd,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25454&orgteamid=149479&Year=2023,,Atlanta Lightning,Atlanta, GA,25454,149479,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25454,,Atlanta, GA,58,Champion (17) | Runner - up (19) | Third place (22),
,,,HM,,,BC Athletics 2026 Orr,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17235&orgteamid=149111&Year=2023,,BC Athletics,Knoxville, TN,17235,149111,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17235,,Knoxville, TN,13,Champion (4) | Runner - up (3) | Third place (6),
,,,HM,,,Bergen Crush,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23852&orgteamid=163026&Year=2023,,Bergen Crush,River Vale, NJ,23852,163026,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=23852,,River Vale, NJ,6,Champion (1) | Runner - up (2) | Third place (3),
,,,HM,,,Bid National,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=49675&orgteamid=147791&Year=2023,,B.I.D,Parkland, FL,49675,147791,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=49675,,Coral Springs, FL,9,Champion (5) | Runner - up (3) | Third place (1),
,,,HM,,,Birds Baseball Academy 15u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47363&orgteamid=158528&Year=2023,,Birds Baseball Academy,West Hills, CA,47363,158528,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47363,,Northridge, CA,2,Champion (0) | Runner - up (2) | Third place (0),
,,,HM,,,Blue Sox Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44077&orgteamid=147876&Year=2023,,BLUE SOX  BASEBALL,Ringgold, GA,44077,147876,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44077,,Ringgold, GA,4,Champion (4) | Runner - up (0) | Third place (0),
,,,HM,,,Canes Az Gold 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39200&orgteamid=141780&Year=2023,,Canes West,Scottsdale, AZ,39200,141780,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39200,,Murrieta, CA,136,Champion (37) | Runner - up (35) | Third place (64),
,,,HM,,,Canes Southeast 15u Team Alabama,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48030&orgteamid=152301&Year=2023,,Canes Southeast,Madison, AL,48030,152301,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48030,,Carrollton, GA,199,Champion (70) | Runner - up (59) | Third place (70),
,,,HM,,,Canes West 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39200&orgteamid=142800&Year=2023,,Canes West,Irvine, CA,39200,142800,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=39200,,Murrieta, CA,136,Champion (37) | Runner - up (35) | Third place (64),
,,,HM,,,Cba Utah 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34101&orgteamid=145830&Year=2023,,CBA,Saint George, UT,34101,145830,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34101,,La Mirada, CA,124,Champion (40) | Runner - up (37) | Third place (47),
,,,HM,,,Chaos,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44438&orgteamid=144538&Year=2023,,Diamond Athletics,Enterprise, AL,44438,144538,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44438,,Enterprise, AL,2,Champion (1) | Runner - up (0) | Third place (1),
,,,HM,,,Charlotte Baseball Academy 15U National,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53496&orgteamid=146409&Year=2023,,Charlotte Baseball Academy,Waxhaw, NC,53496,146409,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53496,,Waxhaw, NC,5,Champion (1) | Runner - up (2) | Third place (2),
,,,HM,,,CT Grind Carolina,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22792&orgteamid=161360&Year=2023,,CT Grind,Orange, CT,22792,161360,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22792,,Orange, CT,11,Champion (4) | Runner - up (3) | Third place (4),
,,,HM,,,Dallas Tigers 2026 Reynolds,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=296&orgteamid=157284&Year=2023,,Dallas Tigers,Frisco, TX,296,157284,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=296,,Hickory Creek, TX,100,Champion (41) | Runner - up (35) | Third place (24),
,,,HM,,,Dallas Tigers- Miller,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=296&orgteamid=168503&Year=2023,,Dallas Tigers,Rockwall, TX,296,168503,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=296,,Hickory Creek, TX,100,Champion (41) | Runner - up (35) | Third place (24),
,,,HM,,,Diamond Baseball,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53946&orgteamid=156552&Year=2023,,Diamond Baseball,EAGLE, ID,53946,156552,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53946,,Meridian, ID,1,Champion (1) | Runner - up (0) | Third place (0),
,,,HM,,,Dig In Nation,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3156&orgteamid=138525&Year=2023,,Dig In Baseball,Gaithersburg, MD,3156,138525,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3156,,Frederick, MD,19,Champion (7) | Runner - up (5) | Third place (7),
,,,HM,,,Dirtbags 15u Platinum,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=152&orgteamid=145952&Year=2023,,Dirtbags,Danville, VA,152,145952,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=152,,Sedalia, NC,148,Champion (42) | Runner - up (44) | Third place (62),
,,,HM,,,Dirtbags Florida,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36295&orgteamid=136651&Year=2023,,BP co.,Palm Beach Gardens, FL,36295,136651,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36295,,Palm Beach Gardens, FL,7,Champion (1) | Runner - up (0) | Third place (6),
,,,HM,,,Dodgers Scout Team 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=35949&orgteamid=146713&Year=2023,,East Coast Dodgers Scout Team,Wake Forest, NC,35949,146713,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=35949,,Wake Forest, NC,9,Champion (1) | Runner - up (0) | Third place (8),
,,,HM,,,Dom Brown Baseball 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54623&orgteamid=151838&Year=2023,,Dom Brown Baseball,Conshohocken, PA,54623,151838,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54623,,Conshohocken, PA,1,Champion (1) | Runner - up (0) | Third place (0),
,,,HM,,,East Coast Sox 2026 American,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19531&orgteamid=152470&Year=2023,,East Coast Sox Baseball,Columbus, MS,19531,152470,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19531,,Columbus, MS,123,Champion (41) | Runner - up (41) | Third place (41),
,,,HM,,,East Cobb Colt 45s 15U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420&orgteamid=150040&Year=2023,,East Cobb,Marietta, GA,420,150040,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420,,Kennesaw, GA,836,Champion (321) | Runner - up (208) | Third place (307),
,,,HM,,,EBC 15u-Taylor,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644&orgteamid=148946&Year=2023,,Easley Baseball Club,Memphis, TN,19644,148946,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19644,,Memphis, TN,226,Champion (73) | Runner - up (65) | Third place (88),
,,,HM,,,ECB Astros 15U Navy,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420&orgteamid=153787&Year=2023,,East Cobb,Marietta, GA,420,153787,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420,,Kennesaw, GA,836,Champion (321) | Runner - up (208) | Third place (307),
,,,HM,,,Elite Baseball 15U - Vais,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46046&orgteamid=150035&Year=2023,,Elite Baseball,Arvada, CO,46046,150035,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=46046,,Golden, CO,5,Champion (1) | Runner - up (1) | Third place (3),
,,,HM,,,FTB Tucci 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1934&orgteamid=153004&Year=2023,,FTB,Wimauma, FL,1934,153004,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1934,,Kissimmee, FL,237,Champion (59) | Runner - up (54) | Third place (124),
,,,HM,,,GA Roadrunners 15u NATIONAL,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=4697&orgteamid=144846&Year=2023,,Georgia Roadrunners,Alpaharetta, GA,4697,144846,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=4697,,Alpharetta, GA,33,Champion (11) | Runner - up (7) | Third place (15),
,,,HM,,,Georgia Bombers 15u Marucci,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=11923&orgteamid=155096&Year=2023,,Georgia Bombers,Alpharetta, GA,11923,155096,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=11923,,Alpharetta, GA,149,Champion (41) | Runner - up (44) | Third place (64),
,,,HM,,,Hit Factory Pro 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=7843&orgteamid=150109&Year=2023,,Hit Factory,Tampa, FL,7843,150109,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=7843,,Tampa, FL,27,Champion (9) | Runner - up (5) | Third place (13),
,,,HM,,,Home Plate Baseball 15u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48858&orgteamid=143558&Year=2023,,Home Plate Sports,Carolina, PR,48858,143558,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=48858,,Carolina, PR,3,Champion (0) | Runner - up (1) | Third place (2),
,,,HM,,,Houston Royals Gold 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28626&orgteamid=153627&Year=2023,,Houston Royals,Houston, TX,28626,153627,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=28626,,Houston, TX,51,Champion (14) | Runner - up (11) | Third place (26),
,,,HM,,,Iowa Prospects 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54530&orgteamid=151499&Year=2023,,Iowa Prospects,Grimes, IA,54530,151499,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54530,,Grimes, IA,1,Champion (0) | Runner - up (1) | Third place (0),
,,,HM,,,Iowa Select Gamers 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3209&orgteamid=144890&Year=2023,,Iowa Select,Ottumwa, IA,3209,144890,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=3209,,Cedar Rapids, IA,21,Champion (8) | Runner - up (6) | Third place (7),
,,,HM,,,Jsb Elite 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17264&orgteamid=124860&Year=2023,,Jeff Smith Baseball Tigers,Naples, FL,17264,124860,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17264,,Naples, FL,9,Champion (2) | Runner - up (5) | Third place (2),
,,,HM,,,Kentucky Mustangs Arsenal 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19939&orgteamid=150048&Year=2023,,Kentucky Mustangs Arsenal,Danville, KY,19939,150048,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=19939,,danville, KY,8,Champion (2) | Runner - up (2) | Third place (4),
,,,HM,,,Keystone State Bombers,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=8701&orgteamid=144126&Year=2023,,Keystone State Bombers,Manheim, PA,8701,144126,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=8701,,Manheim, PA,60,Champion (24) | Runner - up (15) | Third place (21),
,,,HM,,,KR Express Elite,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36962&orgteamid=155935&Year=2023,,KR Express,Lincoln, RI,36962,155935,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36962,,Lincoln, RI,5,Champion (0) | Runner - up (2) | Third place (3),
,,,HM,,,Lonestar Baseball 15U - Gamez,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27028&orgteamid=153067&Year=2023,,Lonestar Baseball Club,San Antonio, TX,27028,153067,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=27028,,Texas, TX,71,Champion (30) | Runner - up (16) | Third place (25),
,,,HM,,,Memphis Tigers 15u - Belote,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2258&orgteamid=144865&Year=2023,,Memphis Tigers,Memphis, TN,2258,144865,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2258,,Bartlett, TN,82,Champion (25) | Runner - up (27) | Third place (30),
,,,HM,,,Mid-Atlantic Red Sox,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2996&orgteamid=140215&Year=2023,,Mid-Atlantic Red Sox,Frederick, MD,2996,140215,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=2996,,Frederick, MD,5,Champion (2) | Runner - up (1) | Third place (2),
,,,HM,,,MLB Breakthrough Series 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=16124&orgteamid=142456&Year=2023,,MLB Breakthrough Series,New York, NY,16124,142456,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=16124,,Vero Beach, FL,3,Champion (0) | Runner - up (1) | Third place (2),
,,,HM,,,MN Icemen 15u Caldeen,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17597&orgteamid=152015&Year=2023,,Minnesota Icemen Baseball Club,Blaine, MN,17597,152015,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=17597,,Blaine, MN,9,Champion (4) | Runner - up (1) | Third place (4),
,,,HM,,,MVP Hustle Bryant,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18964&orgteamid=170699&Year=2023,,MVP Hustle,Encino, CA,18964,170699,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18964,,Norwalk, CA,128,Champion (43) | Runner - up (37) | Third place (48),
,,,HM,,,Nebraska Prospects Scout 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=16657&orgteamid=147855&Year=2023,,Nebraska Prospects,Omaha, NE,16657,147855,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=16657,,Omaha, NE,30,Champion (9) | Runner - up (9) | Third place (12),
,,,HM,,,Next Level Baseball NC 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33237&orgteamid=143818&Year=2023,,Next Level Baseball N.C.,Asheville, NC,33237,143818,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33237,,Asheville, NC,14,Champion (3) | Runner - up (5) | Third place (6),
,,,HM,,,Nike Midwest Nationals,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32278&orgteamid=150329&Year=2023,,Berserk Athletics,Kansas City, MO,32278,150329,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32278,,Kansas City, MO,7,Champion (2) | Runner - up (3) | Third place (2),
,,,HM,,,Nomadic 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31058&orgteamid=156343&Year=2023,,Nomadic Baseball,Gilbert, AZ,31058,156343,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=31058,,Gilbert, AZ,3,Champion (2) | Runner - up (1) | Third place (0),
,,,HM,,,Nor East Clippers- Roman,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25230&orgteamid=137609&Year=2023,,Nor East Clippers,Port Chester, NY,25230,137609,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25230,,Port Chester, NY,27,Champion (5) | Runner - up (8) | Third place (14),
,,,HM,,,Norcal U 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=30&orgteamid=161190&Year=2023,,NorCal,Pleasanton, CA,30,161190,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=30,,Manteca, CA,27,Champion (9) | Runner - up (7) | Third place (11),
,,,HM,,,NW Futures 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15461&orgteamid=159536&Year=2023,,NW Futures,Vancouver, WA,15461,159536,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=15461,,Vancouver, WA,9,Champion (3) | Runner - up (3) | Third place (3),
,,,HM,,,Ohio Hitmen 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22596&orgteamid=152594&Year=2023,,Ohio Hitmen,Heath, OH,22596,152594,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22596,,Newark, OH,2,Champion (0) | Runner - up (2) | Third place (0),
,,,HM,,,ONE NATIONAL 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22319&orgteamid=149062&Year=2023,,ONE NATIONAL,GILBERT, AZ,22319,149062,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=22319,,Gilbert, AZ,13,Champion (4) | Runner - up (5) | Third place (4),
,,,HM,,,P2P Millers Thorney,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18446&orgteamid=149569&Year=2023,,P2P Millers,Plymouth, MN,18446,149569,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18446,,Chaska, MN,5,Champion (1) | Runner - up (0) | Third place (4),
,,,HM,,,PAB National,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53138&orgteamid=144942&Year=2023,,Philadelphia Area Baseball,Philadelphia, PA,53138,144942,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=53138,,Philadelphia, PA,1,Champion (0) | Runner - up (1) | Third place (0),
,,,HM,,,Padres Prospects,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36058&orgteamid=146021&Year=2023,,Oakley spikes ohio,Shaker Heights, OH,36058,146021,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36058,,Shaker heights, OH,1,Champion (0) | Runner - up (0) | Third place (1),
,,,HM,,,Pfa Gold 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47973&orgteamid=147891&Year=2023,,PFA,Montclair , CA,47973,147891,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47973,,Montclair, CA,4,Champion (3) | Runner - up (0) | Third place (1),
,,,HM,,,Prime Time Aces,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20019&orgteamid=142814&Year=2023,,Prime Time Baseball,Alexandria, VA,20019,142814,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=20019,,Alexandria, VA,6,Champion (0) | Runner - up (3) | Third place (3),
,,,HM,,,Rawlings Se Mad Mavericks,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6914&orgteamid=150123&Year=2023,,MAD Mavericks,Franklin, TN,6914,150123,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6914,,Nashville, TN,20,Champion (10) | Runner - up (7) | Third place (3),
,,,HM,,,Richmond Braves Nova -TSJ 28's ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25410&orgteamid=150894&Year=2023,,Stars Baseball,Springfield, VA,25410,150894,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25410,,Springfield, VA,1,Champion (1) | Runner - up (0) | Third place (0),
,,,HM,,,SBA Futures 2026,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6050&orgteamid=150421&Year=2023,,SBA (Showcase Baseball Academy),Charlotte, NC,6050,150421,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=6050,,Charlotte, NC,215,Champion (89) | Runner - up (52) | Third place (74),
,,,HM,,,Scorpions 2026 Scout,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=136&orgteamid=153152&Year=2023,,Scorpions Baseball,Orlando, FL,136,153152,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=136,,Orlando, FL,175,Champion (45) | Runner - up (49) | Third place (81),
,,,HM,,,Scottsdale Dirtbags 15u Black Mitchell,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42242&orgteamid=146125&Year=2023,,Scottsdale Dirtbags,Scottsdale, AZ,42242,146125,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=42242,,Scottsdale, AZ,36,Champion (14) | Runner - up (11) | Third place (11),
,,,HM,,,SGV Arsenal ,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=4612&orgteamid=162450&Year=2023,,SGV Arsenal,Azusa, CA,4612,162450,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=4612,,Azusa, CA,9,Champion (0) | Runner - up (5) | Third place (4),
,,,HM,,,STL Legacy 15u - Ringe,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54328&orgteamid=161841&Year=2023,,Legacy Performance Academy,Chesterfield, MO,54328,161841,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=54328,,Chesterfield, MO,65,Champion (36) | Runner - up (13) | Third place (16),
,,,HM,,,TC Blackhawks 15U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44843&orgteamid=151910&Year=2023,,TC Blackhawks Corp,Lindenhurst, NY,44843,151910,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=44843,,Lindenhurst, NY,8,Champion (2) | Runner - up (4) | Third place (2),
,,,HM,,,TEAM 850 15U,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36597&orgteamid=152324&Year=2023,,Team 850,Marianna, FL,36597,152324,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=36597,,Marianna, FL,8,Champion (0) | Runner - up (6) | Third place (2),
,,,HM,,,Texas Senators 15u Scout Team,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50449&orgteamid=146543&Year=2023,,Texas Senators,Austin, TX,50449,146543,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=50449,,AUSTIN, TX,9,Champion (0) | Runner - up (3) | Third place (6),
,,,HM,,,The Storm-Ice,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32437&orgteamid=147918&Year=2023,,The Storm Travel Baseball Organization,Katy, TX,32437,147918,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=32437,,Katy, TX,2,Champion (1) | Runner - up (0) | Third place (1),
,,,HM,,,Us Nationals 15u Scout,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33891&orgteamid=160051&Year=2023,,US Nationals,Chesterfield, MO,33891,160051,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=33891,,St. Louis, MO,18,Champion (8) | Runner - up (5) | Third place (5),
,,,HM,,,WOW Factor Gulf Coast 15U Scout,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18735&orgteamid=154761&Year=2023,,Wow Factor Baseball,Madisonville, LA,18735,154761,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18735,,Memphis, TN,240,Champion (96) | Runner - up (75) | Third place (69),
,,,HM,,,Wow Factor Southwest - Scout,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18735&orgteamid=150802&Year=2023,,Wow Factor Baseball,Southwest, TX,18735,150802,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=18735,,Memphis, TN,240,Champion (96) | Runner - up (75) | Third place (69),
,,,HM,,,Zt Elite Prime 15u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47091&orgteamid=149242&Year=2023,,Zt Elite,Jacksonville, FL,47091,149242,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=47091,,Jacksonville, FL,4,Champion (1) | Runner - up (2) | Third place (1),
,,,HM,,,Zt Prospects Az/Ca,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365&orgteamid=149619&Year=2023,,ZT Baseball,Rialto, CA,26365,149619,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=26365,,Houston, TX,367,Champion (157) | Runner - up (99) | Third place (111),
,,,1,,,Artillery Baseball 2025 Scout,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21731&orgteamid=146966&Year=2023,,Artillery Baseball,Gibbstown, NJ,21731,146966,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=21731,,Gibbstown, NJ,17,Champion (9) | Runner - up (4) | Third place (4),
,,,2,,,Canes National 16u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1259&orgteamid=163112&Year=2023,,Canes Baseball,Fredericksburg, VA,1259,163112,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=1259,,Fredericksburg, VA,287,Champion (110) | Runner - up (90) | Third place (87),
,,,3,,,Alpha Prime 25,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24575&orgteamid=143149&Year=2023,,Alpha Baseball,San Rafael, CA,24575,143149,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=24575,,San Rafael, CA,34,Champion (19) | Runner - up (5) | Third place (10),
,,,4,,,East Cobb Astros 16u,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420&orgteamid=145274&Year=2023,,East Cobb,Marietta, GA,420,145274,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=420,,Kennesaw, GA,836,Champion (321) | Runner - up (208) | Third place (307),
,,,5,,,BPA,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34192&orgteamid=146221&Year=2023,,BPA,Laguna Niguel, CA,34192,146221,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=34192,,Riverside, CA,88,Champion (38) | Runner - up (29) | Third place (21),
,,,6,,,TBT FTB Phillies Scout Team,,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558&orgteamid=144971&Year=2023,,TBT Ballers Baseball,Boca Raton, FL,25558,144971,,https://www.perfectgame.org/PGBA/Team/default.aspx?orgid=25558,,Boca Raton, FL,134,Champion (63) | Runner - up (34) | Third place (37),
